,test_id,gene_id
8743,ENSG00000145779.7,ENSG00000145779.7
8744,ENSG00000145780.7,ENSG00000145780.7
8745,ENSG00000145781.8,ENSG00000145781.8
8746,ENSG00000145782.12,ENSG00000145782.12
8747,ENSG00000145794.16,ENSG00000145794.16
8748,ENSG00000145808.9,ENSG00000145808.9
8749,ENSG00000145817.16,ENSG00000145817.16
8750,ENSG00000145819.16,ENSG00000145819.16
8751,ENSG00000145824.12,ENSG00000145824.12
8752,ENSG00000145826.8,ENSG00000145826.8
8753,ENSG00000145832.14,ENSG00000145832.14
8754,ENSG00000145833.15,ENSG00000145833.15
8755,ENSG00000145835.6,ENSG00000145835.6
8756,ENSG00000145839.1,ENSG00000145839.1
8757,ENSG00000145850.8,ENSG00000145850.8
8758,ENSG00000145860.11,ENSG00000145860.11
8759,ENSG00000145861.7,ENSG00000145861.7
8760,ENSG00000145863.10,ENSG00000145863.10
8761,ENSG00000145864.12,ENSG00000145864.12
8762,ENSG00000145868.16,ENSG00000145868.16
8763,ENSG00000145879.10,ENSG00000145879.10
8764,ENSG00000145882.10,ENSG00000145882.10
8765,ENSG00000145888.10,ENSG00000145888.10
8766,ENSG00000145901.15,ENSG00000145901.15
8767,ENSG00000145907.14,ENSG00000145907.14
8768,ENSG00000145908.12,ENSG00000145908.12
8769,ENSG00000145911.5,ENSG00000145911.5
8770,ENSG00000145912.8,ENSG00000145912.8
8771,ENSG00000145916.18,ENSG00000145916.18
8772,ENSG00000145919.10,ENSG00000145919.10
8773,ENSG00000145920.14,ENSG00000145920.14
8774,ENSG00000145934.16,ENSG00000145934.16
8775,ENSG00000145936.8,ENSG00000145936.8
8776,ENSG00000145945.6,ENSG00000145945.6
8777,ENSG00000145949.10,ENSG00000145949.10
8778,ENSG00000145975.14,ENSG00000145975.14
8779,ENSG00000145979.17,ENSG00000145979.17
8780,ENSG00000145982.12,ENSG00000145982.12
8781,ENSG00000145990.10,ENSG00000145990.10
8782,ENSG00000145996.11,ENSG00000145996.11
8783,ENSG00000146001.5,ENSG00000146001.5
8784,ENSG00000146005.3,ENSG00000146005.3
8785,ENSG00000146006.7,ENSG00000146006.7
8786,ENSG00000146007.10,ENSG00000146007.10
8787,ENSG00000146013.10,ENSG00000146013.10
8788,ENSG00000146021.14,ENSG00000146021.14
8789,ENSG00000146038.11,ENSG00000146038.11
8790,ENSG00000146039.10,ENSG00000146039.10
8791,ENSG00000146047.6,ENSG00000146047.6
8792,ENSG00000146049.1,ENSG00000146049.1
8793,ENSG00000146054.17,ENSG00000146054.17
8794,ENSG00000146063.19,ENSG00000146063.19
8795,ENSG00000146066.2,ENSG00000146066.2
8796,ENSG00000146067.15,ENSG00000146067.15
8797,ENSG00000146070.16,ENSG00000146070.16
8798,ENSG00000146072.6,ENSG00000146072.6
8799,ENSG00000146083.11,ENSG00000146083.11
8800,ENSG00000146085.7,ENSG00000146085.7
8801,ENSG00000146090.15,ENSG00000146090.15
8802,ENSG00000146094.14,ENSG00000146094.14
8803,ENSG00000146109.4,ENSG00000146109.4
8804,ENSG00000146112.11,ENSG00000146112.11
8805,ENSG00000146122.16,ENSG00000146122.16
8806,ENSG00000146143.17,ENSG00000146143.17
8807,ENSG00000146147.14,ENSG00000146147.14
8808,ENSG00000146151.13,ENSG00000146151.13
8809,ENSG00000146166.16,ENSG00000146166.16
8810,ENSG00000146192.14,ENSG00000146192.14
8811,ENSG00000146197.8,ENSG00000146197.8
8812,ENSG00000146205.13,ENSG00000146205.13
8813,ENSG00000146215.13,ENSG00000146215.13
8814,ENSG00000146216.12,ENSG00000146216.12
8815,ENSG00000146221.9,ENSG00000146221.9
8816,ENSG00000146223.14,ENSG00000146223.14
8817,ENSG00000146232.16,ENSG00000146232.16
8818,ENSG00000146233.7,ENSG00000146233.7
8819,ENSG00000146242.8,ENSG00000146242.8
8820,ENSG00000146243.13,ENSG00000146243.13
8821,ENSG00000146247.13,ENSG00000146247.13
8822,ENSG00000146250.6,ENSG00000146250.6
8823,ENSG00000146263.11,ENSG00000146263.11
8824,ENSG00000146267.11,ENSG00000146267.11
8825,ENSG00000146276.11,ENSG00000146276.11
8826,ENSG00000146278.10,ENSG00000146278.10
8827,ENSG00000146281.5,ENSG00000146281.5
8828,ENSG00000146282.17,ENSG00000146282.17
8829,ENSG00000146285.13,ENSG00000146285.13
8830,ENSG00000146350.13,ENSG00000146350.13
8831,ENSG00000146352.12,ENSG00000146352.12
8832,ENSG00000146360.8,ENSG00000146360.8
8833,ENSG00000146373.16,ENSG00000146373.16
8834,ENSG00000146374.13,ENSG00000146374.13
8835,ENSG00000146376.10,ENSG00000146376.10
8836,ENSG00000146378.6,ENSG00000146378.6
8837,ENSG00000146383.7,ENSG00000146383.7
8838,ENSG00000146385.1,ENSG00000146385.1
8839,ENSG00000146386.7,ENSG00000146386.7
8840,ENSG00000146399.1,ENSG00000146399.1
8841,ENSG00000146409.11,ENSG00000146409.11
8842,ENSG00000146410.11,ENSG00000146410.11
8843,ENSG00000146411.5,ENSG00000146411.5
8844,ENSG00000146414.15,ENSG00000146414.15
8845,ENSG00000146416.18,ENSG00000146416.18
8846,ENSG00000146425.10,ENSG00000146425.10
8847,ENSG00000146426.18,ENSG00000146426.18
8848,ENSG00000146433.8,ENSG00000146433.8
8849,ENSG00000146453.12,ENSG00000146453.12
8850,ENSG00000146457.15,ENSG00000146457.15
8851,ENSG00000146463.11,ENSG00000146463.11
8852,ENSG00000146469.12,ENSG00000146469.12
8853,ENSG00000146476.10,ENSG00000146476.10
8854,ENSG00000146477.5,ENSG00000146477.5
8855,ENSG00000146521.9,ENSG00000146521.9
8856,ENSG00000146530.13,ENSG00000146530.13
8857,ENSG00000146535.13,ENSG00000146535.13
8858,ENSG00000146540.14,ENSG00000146540.14
8859,ENSG00000146555.18,ENSG00000146555.18
8860,ENSG00000146556.14,ENSG00000146556.14
8861,ENSG00000146574.15,ENSG00000146574.15
8862,ENSG00000146576.12,ENSG00000146576.12
8863,ENSG00000146587.17,ENSG00000146587.17
8864,ENSG00000146592.16,ENSG00000146592.16
8865,ENSG00000146618.3,ENSG00000146618.3
8866,ENSG00000146648.17,ENSG00000146648.17
8867,ENSG00000146666.5,ENSG00000146666.5
8868,ENSG00000146670.9,ENSG00000146670.9
8869,ENSG00000146674.14,ENSG00000146674.14
8870,ENSG00000146676.8,ENSG00000146676.8
8871,ENSG00000146677.7,ENSG00000146677.7
8872,ENSG00000146678.9,ENSG00000146678.9
8873,ENSG00000146700.8,ENSG00000146700.8
8874,ENSG00000146701.11,ENSG00000146701.11
8875,ENSG00000146707.14,ENSG00000146707.14
8876,ENSG00000146722.11,ENSG00000146722.11
8877,ENSG00000146729.9,ENSG00000146729.9
8878,ENSG00000146731.10,ENSG00000146731.10
8879,ENSG00000146733.13,ENSG00000146733.13
8880,ENSG00000146755.10,ENSG00000146755.10
8881,ENSG00000146757.13,ENSG00000146757.13
8882,ENSG00000146776.14,ENSG00000146776.14
8883,ENSG00000146802.12,ENSG00000146802.12
8884,ENSG00000146809.12,ENSG00000146809.12
8885,ENSG00000146826.16,ENSG00000146826.16
8886,ENSG00000146828.17,ENSG00000146828.17
8887,ENSG00000146830.10,ENSG00000146830.10
8888,ENSG00000146833.15,ENSG00000146833.15
8889,ENSG00000146834.13,ENSG00000146834.13
8890,ENSG00000146839.18,ENSG00000146839.18
8891,ENSG00000146842.16,ENSG00000146842.16
8892,ENSG00000146856.14,ENSG00000146856.14
8893,ENSG00000146857.3,ENSG00000146857.3
8894,ENSG00000146858.7,ENSG00000146858.7
8895,ENSG00000146859.6,ENSG00000146859.6
8896,ENSG00000146872.17,ENSG00000146872.17
8897,ENSG00000146904.8,ENSG00000146904.8
8898,ENSG00000146909.7,ENSG00000146909.7
8899,ENSG00000146910.12,ENSG00000146910.12
8900,ENSG00000146918.19,ENSG00000146918.19
8901,ENSG00000146926.10,ENSG00000146926.10
8902,ENSG00000146938.15,ENSG00000146938.15
8903,ENSG00000146950.12,ENSG00000146950.12
8904,ENSG00000146955.10,ENSG00000146955.10
8905,ENSG00000146963.17,ENSG00000146963.17
8906,ENSG00000146966.12,ENSG00000146966.12
8907,ENSG00000147003.6,ENSG00000147003.6
8908,ENSG00000147010.17,ENSG00000147010.17
8909,ENSG00000147027.3,ENSG00000147027.3
8910,ENSG00000147036.11,ENSG00000147036.11
8911,ENSG00000147041.11,ENSG00000147041.11
8912,ENSG00000147044.21,ENSG00000147044.21
8913,ENSG00000147050.14,ENSG00000147050.14
8914,ENSG00000147059.8,ENSG00000147059.8
8915,ENSG00000147065.16,ENSG00000147065.16
8916,ENSG00000147081.14,ENSG00000147081.14
8917,ENSG00000147082.17,ENSG00000147082.17
8918,ENSG00000147099.20,ENSG00000147099.20
8919,ENSG00000147100.10,ENSG00000147100.10
8920,ENSG00000147113.16,ENSG00000147113.16
8921,ENSG00000147117.7,ENSG00000147117.7
8922,ENSG00000147118.11,ENSG00000147118.11
8923,ENSG00000147119.3,ENSG00000147119.3
8924,ENSG00000147121.15,ENSG00000147121.15
8925,ENSG00000147123.10,ENSG00000147123.10
8926,ENSG00000147124.12,ENSG00000147124.12
8927,ENSG00000147127.8,ENSG00000147127.8
8928,ENSG00000147130.14,ENSG00000147130.14
8929,ENSG00000147133.15,ENSG00000147133.15
8930,ENSG00000147138.2,ENSG00000147138.2
8931,ENSG00000147140.15,ENSG00000147140.15
8932,ENSG00000147144.12,ENSG00000147144.12
8933,ENSG00000147145.12,ENSG00000147145.12
8934,ENSG00000147155.10,ENSG00000147155.10
8935,ENSG00000147160.9,ENSG00000147160.9
8936,ENSG00000147162.13,ENSG00000147162.13
8937,ENSG00000147164.11,ENSG00000147164.11
8938,ENSG00000147166.10,ENSG00000147166.10
8939,ENSG00000147168.12,ENSG00000147168.12
8940,ENSG00000147174.11,ENSG00000147174.11
8941,ENSG00000147180.16,ENSG00000147180.16
8942,ENSG00000147183.9,ENSG00000147183.9
8943,ENSG00000147202.17,ENSG00000147202.17
8944,ENSG00000147206.16,ENSG00000147206.16
8945,ENSG00000147223.5,ENSG00000147223.5
8946,ENSG00000147224.11,ENSG00000147224.11
8947,ENSG00000147231.13,ENSG00000147231.13
8948,ENSG00000147234.10,ENSG00000147234.10
8949,ENSG00000147246.9,ENSG00000147246.9
8950,ENSG00000147251.15,ENSG00000147251.15
8951,ENSG00000147255.18,ENSG00000147255.18
8952,ENSG00000147256.11,ENSG00000147256.11
8953,ENSG00000147257.13,ENSG00000147257.13
8954,ENSG00000147262.3,ENSG00000147262.3
8955,ENSG00000147274.14,ENSG00000147274.14
8956,ENSG00000147316.12,ENSG00000147316.12
8957,ENSG00000147324.10,ENSG00000147324.10
8958,ENSG00000147364.16,ENSG00000147364.16
8959,ENSG00000147378.11,ENSG00000147378.11
8960,ENSG00000147381.11,ENSG00000147381.11
8961,ENSG00000147383.10,ENSG00000147383.10
8962,ENSG00000147394.18,ENSG00000147394.18
8963,ENSG00000147400.8,ENSG00000147400.8
8964,ENSG00000147403.16,ENSG00000147403.16
8965,ENSG00000147408.14,ENSG00000147408.14
8966,ENSG00000147416.10,ENSG00000147416.10
8967,ENSG00000147419.17,ENSG00000147419.17
8968,ENSG00000147421.17,ENSG00000147421.17
8969,ENSG00000147432.6,ENSG00000147432.6
8970,ENSG00000147434.8,ENSG00000147434.8
8971,ENSG00000147437.9,ENSG00000147437.9
8972,ENSG00000147439.12,ENSG00000147439.12
8973,ENSG00000147443.12,ENSG00000147443.12
8974,ENSG00000147454.13,ENSG00000147454.13
8975,ENSG00000147457.13,ENSG00000147457.13
8976,ENSG00000147459.17,ENSG00000147459.17
8977,ENSG00000147465.11,ENSG00000147465.11
8978,ENSG00000147471.11,ENSG00000147471.11
8979,ENSG00000147475.15,ENSG00000147475.15
8980,ENSG00000147481.15,ENSG00000147481.15
8981,ENSG00000147485.12,ENSG00000147485.12
8982,ENSG00000147488.11,ENSG00000147488.11
8983,ENSG00000147509.13,ENSG00000147509.13
8984,ENSG00000147526.19,ENSG00000147526.19
8985,ENSG00000147533.16,ENSG00000147533.16
8986,ENSG00000147535.16,ENSG00000147535.16
8987,ENSG00000147536.11,ENSG00000147536.11
8988,ENSG00000147548.16,ENSG00000147548.16
8989,ENSG00000147570.9,ENSG00000147570.9
8990,ENSG00000147571.4,ENSG00000147571.4
8991,ENSG00000147573.16,ENSG00000147573.16
8992,ENSG00000147576.16,ENSG00000147576.16
8993,ENSG00000147586.9,ENSG00000147586.9
8994,ENSG00000147588.6,ENSG00000147588.6
8995,ENSG00000147592.8,ENSG00000147592.8
8996,ENSG00000147596.3,ENSG00000147596.3
8997,ENSG00000147601.13,ENSG00000147601.13
8998,ENSG00000147604.13,ENSG00000147604.13
8999,ENSG00000147606.8,ENSG00000147606.8
9000,ENSG00000147613.7,ENSG00000147613.7
9001,ENSG00000147614.3,ENSG00000147614.3
9002,ENSG00000147642.16,ENSG00000147642.16
9003,ENSG00000147647.12,ENSG00000147647.12
9004,ENSG00000147649.9,ENSG00000147649.9
9005,ENSG00000147650.11,ENSG00000147650.11
9006,ENSG00000147654.14,ENSG00000147654.14
9007,ENSG00000147655.10,ENSG00000147655.10
9008,ENSG00000147669.10,ENSG00000147669.10
9009,ENSG00000147676.13,ENSG00000147676.13
9010,ENSG00000147677.10,ENSG00000147677.10
9011,ENSG00000147679.11,ENSG00000147679.11
9012,ENSG00000147684.8,ENSG00000147684.8
9013,ENSG00000147687.18,ENSG00000147687.18
9014,ENSG00000147689.16,ENSG00000147689.16
9015,ENSG00000147697.8,ENSG00000147697.8
9016,ENSG00000147724.11,ENSG00000147724.11
9017,ENSG00000147753.9,ENSG00000147753.9
9018,ENSG00000147761.8,ENSG00000147761.8
9019,ENSG00000147789.15,ENSG00000147789.15
9020,ENSG00000147799.11,ENSG00000147799.11
9021,ENSG00000147804.9,ENSG00000147804.9
9022,ENSG00000147813.15,ENSG00000147813.15
9023,ENSG00000147852.15,ENSG00000147852.15
9024,ENSG00000147853.16,ENSG00000147853.16
9025,ENSG00000147854.16,ENSG00000147854.16
9026,ENSG00000147862.16,ENSG00000147862.16
9027,ENSG00000147869.4,ENSG00000147869.4
9028,ENSG00000147872.9,ENSG00000147872.9
9029,ENSG00000147873.5,ENSG00000147873.5
9030,ENSG00000147874.10,ENSG00000147874.10
9031,ENSG00000147883.10,ENSG00000147883.10
9032,ENSG00000147885.4,ENSG00000147885.4
9033,ENSG00000147889.17,ENSG00000147889.17
9034,ENSG00000147894.15,ENSG00000147894.15
9035,ENSG00000147896.3,ENSG00000147896.3
9036,ENSG00000147905.17,ENSG00000147905.17
9037,ENSG00000147912.12,ENSG00000147912.12
9038,ENSG00000147955.16,ENSG00000147955.16
9039,ENSG00000147996.16,ENSG00000147996.16
9040,ENSG00000148019.13,ENSG00000148019.13
9041,ENSG00000148053.15,ENSG00000148053.15
9042,ENSG00000148057.15,ENSG00000148057.15
9043,ENSG00000148082.9,ENSG00000148082.9
9044,ENSG00000148090.11,ENSG00000148090.11
9045,ENSG00000148110.15,ENSG00000148110.15
9046,ENSG00000148120.16,ENSG00000148120.16
9047,ENSG00000148123.14,ENSG00000148123.14
9048,ENSG00000148136.5,ENSG00000148136.5
9049,ENSG00000148143.12,ENSG00000148143.12
9050,ENSG00000148153.13,ENSG00000148153.13
9051,ENSG00000148154.9,ENSG00000148154.9
9052,ENSG00000148156.7,ENSG00000148156.7
9053,ENSG00000148158.16,ENSG00000148158.16
9054,ENSG00000148175.12,ENSG00000148175.12
9055,ENSG00000148180.19,ENSG00000148180.19
9056,ENSG00000148187.17,ENSG00000148187.17
9057,ENSG00000148200.16,ENSG00000148200.16
9058,ENSG00000148204.11,ENSG00000148204.11
9059,ENSG00000148215.4,ENSG00000148215.4
9060,ENSG00000148218.15,ENSG00000148218.15
9061,ENSG00000148219.16,ENSG00000148219.16
9062,ENSG00000148225.15,ENSG00000148225.15
9063,ENSG00000148229.12,ENSG00000148229.12
9064,ENSG00000148248.13,ENSG00000148248.13
9065,ENSG00000148288.12,ENSG00000148288.12
9066,ENSG00000148290.9,ENSG00000148290.9
9067,ENSG00000148291.9,ENSG00000148291.9
9068,ENSG00000148296.6,ENSG00000148296.6
9069,ENSG00000148297.15,ENSG00000148297.15
9070,ENSG00000148300.11,ENSG00000148300.11
9071,ENSG00000148303.16,ENSG00000148303.16
9072,ENSG00000148308.17,ENSG00000148308.17
9073,ENSG00000148331.11,ENSG00000148331.11
9074,ENSG00000148334.14,ENSG00000148334.14
9075,ENSG00000148335.14,ENSG00000148335.14
9076,ENSG00000148337.20,ENSG00000148337.20
9077,ENSG00000148339.12,ENSG00000148339.12
9078,ENSG00000148341.17,ENSG00000148341.17
9079,ENSG00000148343.18,ENSG00000148343.18
9080,ENSG00000148344.10,ENSG00000148344.10
9081,ENSG00000148346.11,ENSG00000148346.11
9082,ENSG00000148356.13,ENSG00000148356.13
9083,ENSG00000148357.16,ENSG00000148357.16
9084,ENSG00000148358.19,ENSG00000148358.19
9085,ENSG00000148362.10,ENSG00000148362.10
9086,ENSG00000148377.5,ENSG00000148377.5
9087,ENSG00000148384.12,ENSG00000148384.12
9088,ENSG00000148386.9,ENSG00000148386.9
9089,ENSG00000148396.18,ENSG00000148396.18
9090,ENSG00000148399.12,ENSG00000148399.12
9091,ENSG00000148400.10,ENSG00000148400.10
9092,ENSG00000148408.12,ENSG00000148408.12
9093,ENSG00000148411.7,ENSG00000148411.7
9094,ENSG00000148426.12,ENSG00000148426.12
9095,ENSG00000148429.14,ENSG00000148429.14
9096,ENSG00000148444.15,ENSG00000148444.15
9097,ENSG00000148450.12,ENSG00000148450.12
9098,ENSG00000148459.15,ENSG00000148459.15
9099,ENSG00000148468.16,ENSG00000148468.16
9100,ENSG00000148481.13,ENSG00000148481.13
9101,ENSG00000148482.11,ENSG00000148482.11
9102,ENSG00000148483.8,ENSG00000148483.8
9103,ENSG00000148484.17,ENSG00000148484.17
9104,ENSG00000148488.16,ENSG00000148488.16
9105,ENSG00000148498.15,ENSG00000148498.15
9106,ENSG00000148513.17,ENSG00000148513.17
9107,ENSG00000148516.21,ENSG00000148516.21
9108,ENSG00000148541.12,ENSG00000148541.12
9109,ENSG00000148572.15,ENSG00000148572.15
9110,ENSG00000148584.14,ENSG00000148584.14
9111,ENSG00000148600.14,ENSG00000148600.14
9112,ENSG00000148602.5,ENSG00000148602.5
9113,ENSG00000148604.13,ENSG00000148604.13
9114,ENSG00000148606.12,ENSG00000148606.12
9115,ENSG00000148634.15,ENSG00000148634.15
9116,ENSG00000148655.14,ENSG00000148655.14
9117,ENSG00000148660.20,ENSG00000148660.20
9118,ENSG00000148671.13,ENSG00000148671.13
9119,ENSG00000148672.8,ENSG00000148672.8
9120,ENSG00000148677.6,ENSG00000148677.6
9121,ENSG00000148680.15,ENSG00000148680.15
9122,ENSG00000148688.13,ENSG00000148688.13
9123,ENSG00000148690.11,ENSG00000148690.11
9124,ENSG00000148700.14,ENSG00000148700.14
9125,ENSG00000148702.14,ENSG00000148702.14
9126,ENSG00000148704.12,ENSG00000148704.12
9127,ENSG00000148719.14,ENSG00000148719.14
9128,ENSG00000148730.6,ENSG00000148730.6
9129,ENSG00000148734.7,ENSG00000148734.7
9130,ENSG00000148735.14,ENSG00000148735.14
9131,ENSG00000148737.16,ENSG00000148737.16
9132,ENSG00000148773.13,ENSG00000148773.13
9133,ENSG00000148795.6,ENSG00000148795.6
9134,ENSG00000148798.10,ENSG00000148798.10
9135,ENSG00000148803.11,ENSG00000148803.11
9136,ENSG00000148814.17,ENSG00000148814.17
9137,ENSG00000148824.18,ENSG00000148824.18
9138,ENSG00000148826.8,ENSG00000148826.8
9139,ENSG00000148832.15,ENSG00000148832.15
9140,ENSG00000148834.12,ENSG00000148834.12
9141,ENSG00000148835.10,ENSG00000148835.10
9142,ENSG00000148840.10,ENSG00000148840.10
9143,ENSG00000148841.16,ENSG00000148841.16
9144,ENSG00000148842.17,ENSG00000148842.17
9145,ENSG00000148843.14,ENSG00000148843.14
9146,ENSG00000148848.14,ENSG00000148848.14
9147,ENSG00000148908.14,ENSG00000148908.14
9148,ENSG00000148925.10,ENSG00000148925.10
9149,ENSG00000148926.9,ENSG00000148926.9
9150,ENSG00000148935.11,ENSG00000148935.11
9151,ENSG00000148942.14,ENSG00000148942.14
9152,ENSG00000148943.11,ENSG00000148943.11
9153,ENSG00000148948.7,ENSG00000148948.7
9154,ENSG00000148950.10,ENSG00000148950.10
9155,ENSG00000148965.9,ENSG00000148965.9
9156,ENSG00000148985.19,ENSG00000148985.19
9157,ENSG00000149016.15,ENSG00000149016.15
9158,ENSG00000149021.6,ENSG00000149021.6
9159,ENSG00000149043.16,ENSG00000149043.16
9160,ENSG00000149050.9,ENSG00000149050.9
9161,ENSG00000149054.15,ENSG00000149054.15
9162,ENSG00000149084.12,ENSG00000149084.12
9163,ENSG00000149089.12,ENSG00000149089.12
9164,ENSG00000149090.11,ENSG00000149090.11
9165,ENSG00000149091.15,ENSG00000149091.15
9166,ENSG00000149100.12,ENSG00000149100.12
9167,ENSG00000149115.13,ENSG00000149115.13
9168,ENSG00000149124.10,ENSG00000149124.10
9169,ENSG00000149131.15,ENSG00000149131.15
9170,ENSG00000149133.1,ENSG00000149133.1
9171,ENSG00000149136.8,ENSG00000149136.8
9172,ENSG00000149150.8,ENSG00000149150.8
9173,ENSG00000149177.12,ENSG00000149177.12
9174,ENSG00000149179.13,ENSG00000149179.13
9175,ENSG00000149182.14,ENSG00000149182.14
9176,ENSG00000149187.18,ENSG00000149187.18
9177,ENSG00000149196.15,ENSG00000149196.15
9178,ENSG00000149201.9,ENSG00000149201.9
9179,ENSG00000149212.11,ENSG00000149212.11
9180,ENSG00000149218.4,ENSG00000149218.4
9181,ENSG00000149231.13,ENSG00000149231.13
9182,ENSG00000149243.15,ENSG00000149243.15
9183,ENSG00000149256.15,ENSG00000149256.15
9184,ENSG00000149257.14,ENSG00000149257.14
9185,ENSG00000149260.16,ENSG00000149260.16
9186,ENSG00000149262.16,ENSG00000149262.16
9187,ENSG00000149269.9,ENSG00000149269.9
9188,ENSG00000149273.14,ENSG00000149273.14
9189,ENSG00000149289.10,ENSG00000149289.10
9190,ENSG00000149292.16,ENSG00000149292.16
9191,ENSG00000149294.16,ENSG00000149294.16
9192,ENSG00000149295.13,ENSG00000149295.13
9193,ENSG00000149300.9,ENSG00000149300.9
9194,ENSG00000149305.6,ENSG00000149305.6
9195,ENSG00000149308.16,ENSG00000149308.16
9196,ENSG00000149311.18,ENSG00000149311.18
9197,ENSG00000149313.10,ENSG00000149313.10
9198,ENSG00000149328.14,ENSG00000149328.14
9199,ENSG00000149346.14,ENSG00000149346.14
9200,ENSG00000149357.9,ENSG00000149357.9
9201,ENSG00000149380.11,ENSG00000149380.11
9202,ENSG00000149403.12,ENSG00000149403.12
9203,ENSG00000149418.10,ENSG00000149418.10
9204,ENSG00000149428.18,ENSG00000149428.18
9205,ENSG00000149435.12,ENSG00000149435.12
9206,ENSG00000149443.7,ENSG00000149443.7
9207,ENSG00000149451.17,ENSG00000149451.17
9208,ENSG00000149452.15,ENSG00000149452.15
9209,ENSG00000149474.13,ENSG00000149474.13
9210,ENSG00000149476.15,ENSG00000149476.15
9211,ENSG00000149480.6,ENSG00000149480.6
9212,ENSG00000149483.11,ENSG00000149483.11
9213,ENSG00000149485.18,ENSG00000149485.18
9214,ENSG00000149488.13,ENSG00000149488.13
9215,ENSG00000149489.8,ENSG00000149489.8
9216,ENSG00000149499.11,ENSG00000149499.11
9217,ENSG00000149503.12,ENSG00000149503.12
9218,ENSG00000149506.11,ENSG00000149506.11
9219,ENSG00000149507.6,ENSG00000149507.6
9220,ENSG00000149516.13,ENSG00000149516.13
9221,ENSG00000149527.17,ENSG00000149527.17
9222,ENSG00000149531.15,ENSG00000149531.15
9223,ENSG00000149532.15,ENSG00000149532.15
9224,ENSG00000149534.8,ENSG00000149534.8
9225,ENSG00000149541.9,ENSG00000149541.9
9226,ENSG00000149547.14,ENSG00000149547.14
9227,ENSG00000149548.14,ENSG00000149548.14
9228,ENSG00000149554.12,ENSG00000149554.12
9229,ENSG00000149557.13,ENSG00000149557.13
9230,ENSG00000149564.11,ENSG00000149564.11
9231,ENSG00000149571.11,ENSG00000149571.11
9232,ENSG00000149573.8,ENSG00000149573.8
9233,ENSG00000149575.5,ENSG00000149575.5
9234,ENSG00000149577.15,ENSG00000149577.15
9235,ENSG00000149582.15,ENSG00000149582.15
9236,ENSG00000149591.16,ENSG00000149591.16
9237,ENSG00000149596.6,ENSG00000149596.6
9238,ENSG00000149599.15,ENSG00000149599.15
9239,ENSG00000149600.11,ENSG00000149600.11
9240,ENSG00000149609.5,ENSG00000149609.5
9241,ENSG00000149633.11,ENSG00000149633.11
9242,ENSG00000149634.4,ENSG00000149634.4
